id,all_col_names,cat_col_names,description,end_date,num_categorical,num_columns,num_spatial,num_temporal,size,spatial_col_names,start_date,temporal_col_names,title,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,title_x,title_y,description_x,description_y,title_and_description_x,title_and_description_y,column_name_x,column_name_y
24,"medallion_number, 1st_inspection_dmv_facility_inspection_month, 2nd_inspection_scheduled_date, 2nd_inspection_scheduled_time, 3rd_inspection_scheduled_date, 3rd_inspection_scheduled_time, fleetagentcode, agentname, last_updated_date_time","1st_inspection_dmv_facility_inspection_month, 2nd_inspection_scheduled_date, 2nd_inspection_scheduled_time, 3rd_inspection_scheduled_date, 3rd_inspection_scheduled_time, last_updated_date_time","This is a schedule of Medallion Taxicab initial inspections at the Taxi and Limousine Commission’s Safety and Emissions Facility. This information is also available with the Vehicle Inspection Report (VIR) provided at the time of your last inspection, or on the back of your rate card. Please note that this schedule is tentative and subject to change. This schedule is updated quarterly prior to January, May and September.",5/1/23,3,9,0,3,1072057,,1/1/19,"2nd_inspection_scheduled_date, 3rd_inspection_scheduled_date, last_updated_date_time",Medallion Taxi Initial Inspection Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759578514,0.366550676,0.512262134,0.728758987,0.156231782,0.274983781,-0.108921026,-0.088660662
25,"responsedate, completiondate, cab_front_licence_plate_that_says_\edmonton_taxi\""_", cab_city_of_edmonton_inspection_sticker_displayed_in_vehicle_, cab_city_of_edmonton_driver's_licence_displayed_inside_the_vehicle, cab_fully_visible_meter, cab_meter_rate_sticker_displayed_in_vehicle_, cab_unit_number_decals_on_the_vehicle's_rear_side_panel_and_back_bumper., cab_other:, cab_none_of_the_above, cabs_safe, cab_destantion, unlawful_cab, ostype, devicetype, browsertype,q3_own_rent_(study:_profiling_questionnaire_2014),gender_(study:_profiling_questionnaire_2014),q7_children_(study:_profiling_questionnaire_2014),q8_born_canada_(study:_profiling_questionnaire_2014),q9a_edmonton_(study:_profiling_questionnaire_2014),q10_own_business_(study:_profiling_questionnaire_2014),q11_home_language_(study:_profiling_questionnaire_2014),q12_employment_status_(study:_profiling_questionnaire_2014),q13_volunteer_(study:_profiling_questionnaire_2014),q14a_primary_transportation_(study:_profiling_questionnaire_2014),q14b_secondary_transportation_(study:_profiling_questionnaire_2014),q15_household_income_(study:_profiling_questionnaire_2014),q16_education_(study:_profiling_questionnaire_2014),q17_city_employee_(study:_profiling_questionnaire_2014),fsa_(study:_profiling_questionnaire_2014),"age_rollup_detailed_(study:_profiling_questionnaire_2014)""","cabs_safe, cab_destantion, unlawful_cab, ostype, devicetype, browsertype, q3_own_rent_(study:_profiling_questionnaire_2014), gender_(study:_profiling_questionnaire_2014), q7_children_(study:_profiling_questionnaire_2014), q8_born_canada_(study:_profiling_questionnaire_2014), q10_own_business_(study:_profiling_questionnaire_2014), q11_home_language_(study:_profiling_questionnaire_2014), q13_volunteer_(study:_profiling_questionnaire_2014), q14a_primary_transportation_(study:_profiling_questionnaire_2014), q14b_secondary_transportation_(study:_profiling_questionnaire_2014), q15_household_income_(study:_profiling_questionnaire_2014), q16_education_(study:_profiling_questionnaire_2014), q17_city_employee_(study:_profiling_questionnaire_2014), fsa_(study:_profiling_questionnaire_2014), age_rollup_detailed_(study:_profiling_questionnaire_2014)","This was one single topic among many as part of the second October  2014 Mixed Topic survey. Test link to view these questions: https://www.edmontoninsightcommunity.ca/R.aspx?a=128&t=1. Open from Oct 20 - 26, 2014. At the time the survey was launched survey invitations were sent to 1761 Insight Community Members. 896 members completed the survey which represents a completion rate of 51%. A total of 928 respondents completed the survey: 896 Insight Community Members and 32 using the anonymous link which will have no demographic info.",5/1/23,20,32,0,2,272041,,1/1/19,"responsedate, completiondate",Illegal Cabs - Edmonton Insight Community,0.514420608,0.60291717,0.493054169,0.421985156,0.522926509,0.409721955,0.235679979,6.774557106
26,"name, address, city, state, postcode, borough, installation, phone, latitude, longitude, community_board, council_district, bin, bbl, census_tract, neighborhood_tabulation_area_(nta)_(2020), location1, last_updated_date",,Taxicab (SHL and Medallion) manufacturers and installers of partitions. Partitions are safety features of taxicabs that provide protection to the driver.,5/1/23,0,18,3,1,1789,"latitude, longitude",1/1/19,last_updated_date,Taxicab Partition Manufacturers and Installers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406204521,0.920087121,0.335846984,0.8407684,0.433643641,0.777170402,-0.101290369,-0.16064763
27,"license_number, agent_number, hackup_payment_amount, operational_payment_amount, total_payment_amount, payment_date, last_date_updated, last_time_updated","agent_number, hackup_payment_amount, operational_payment_amount, total_payment_amount, payment_date, last_date_updated, last_time_updated","This is a list of monthly payments made to owners of Wheelchair Accessible Vehicles (WAVs) from the Taxi Improvement Fund (TIF). Information is listed by medallion and agent number, and is updated after each payment is distributed from the Taxi Improvement Fund, approximately once per month. For more information see the TIF Owner page (http://www.nyc.gov/html/tlc/html/industry/taxi_improvement_fund_owner.shtml).

If you have questions or comments on this data set, please contact the Taxi Improvement Fund Project Team at TIF@TLC.NYC.GOV or visit the TIF Frequently Asked Questions page: http://www.nyc.gov/html/tlc/html/industry/taxi_improvement_fund_faq.shtml.",5/1/23,5,8,0,2,2822677,,1/1/19,"payment_date, last_date_updated",Taxi Improvement Fund (TIF) Medallion Payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635035841,0.27749274,0.072539461,0.349610503,0.481123993,0.482723137,-0.121172192,-0.340591098
28,"community_advisory_board, last, first, representative_or_appointee, term_of_office, term_effective, term_expiring, voting","term_of_office, voting",This dates set represents Brooklyn Borough President's appointees to HHC Community Advisory Board.,5/1/23,2,8,0,2,9032,,1/1/19,"term_effective, term_expiring",BP Appointments - HHC Community Advisory Boards (CAB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.705778105,0.576795619,0.377705093,0.899679617,0.66333203,0.11894404,-0.08665128,-0.022370012
29,"the_geom, rte_num, rte_name, dir_name, dir_code, rtesvctype, base, serv_days, inservice, suspended, change, shape_leng, change211, change213, shape_le_1","inservice, suspended","Route 773 provides scheduled service (see schedules) between the Alaska Junction and Seacrest Park. Route 775 provides scheduled service (see schedules) between Admiral Junction, Alki, and Seacrest Park. Both routes serving all regular bus stops along the route. For more information, call Metro’s Rider Information at 206-553-3000 or check schedules at the transit center.",5/1/23,2,15,0,0,18407,,1/1/19,,King County Metro - Water Taxi Routes 773/775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512684427,0.603302066,0.865566263,0.641272807,0.776690578,0.662003272,-0.128478004,-0.115537617
30,"permit_number, schedule_date, schedule_time, base_number, last_updated_date, last_updated_time","schedule_date, schedule_time, base_number, last_updated_date, last_updated_time","This is a schedule of Street Hail Livery (SHL) Taxicab initial inspections at the Taxi and Limousine Commission’s Safety and Emissions Facility. This information is also available with the Vehicle Inspection Report (VIR) provided at the time of your last inspection, or on the back of your rate card. Please note that this schedule is tentative and subject to change. This schedule is updated bi-annually prior to January and July.

You may contact the TLC at (718) 267-4559 or inspections@tlc.nyc.gov if you have questions regarding the inspection schedule.",5/1/23,3,6,0,2,415999,,1/1/19,"schedule_date, last_updated_date",Street Hail Livery (SHL) Taxi Initial Inspection Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229297791,0.299452736,0.757035286,0.565722045,0.481116086,0.480308995,-0.166293978,-0.039396934
31,"responsedate, completiondate, q6_cab_front_licence_plate_that_says_\edmonton_taxi\""_",q6_cab_city_of_edmonton_inspection_sticker_displayed_in_vehicle_,q6_cab_city_of_edmonton_driver's_licence_displayed_inside_the_vehicle,q6_cab_fully_visible_meter,q6_cab_meter_rate_sticker_displayed_in_vehicle_,q6_cab_unit_number_decals_on_the_vehicle's_rear_side_panel_and_back_bumper.,q6_cab_other:,q6_cab_none_of_the_above,q7_cabs_safe,q9_destination,q10_unlawful_cab, ostype, devicetype, browsertype,q3_own_rent_(study:_profiling_questionnaire_2014),gender_(study:_profiling_questionnaire_2014),q7_children_(study:_profiling_questionnaire_2014),q8_born_canada_(study:_profiling_questionnaire_2014),q9a_edmonton_(study:_profiling_questionnaire_2014),q10_own_business_(study:_profiling_questionnaire_2014),q11_home_language_(study:_profiling_questionnaire_2014),q12_employment_status_(study:_profiling_questionnaire_2014),q13_volunteer_(study:_profiling_questionnaire_2014),q14a_primary_transportation_(study:_profiling_questionnaire_2014),q14b_secondary_transportation_(study:_profiling_questionnaire_2014),q15_household_income_(study:_profiling_questionnaire_2014),q16_education_(study:_profiling_questionnaire_2014),q17_city_employee_(study:_profiling_questionnaire_2014),fsa_(study:_profiling_questionnaire_2014),"age_rollup_detailed_(study:_profiling_questionnaire_2014)""","q7_cabs_safe, q9_destination, q10_unlawful_cab, ostype, devicetype, browsertype, q3_own_rent_(study:_profiling_questionnaire_2014), gender_(study:_profiling_questionnaire_2014), q7_children_(study:_profiling_questionnaire_2014), q8_born_canada_(study:_profiling_questionnaire_2014), q10_own_business_(study:_profiling_questionnaire_2014), q11_home_language_(study:_profiling_questionnaire_2014), q13_volunteer_(study:_profiling_questionnaire_2014), q14a_primary_transportation_(study:_profiling_questionnaire_2014), q14b_secondary_transportation_(study:_profiling_questionnaire_2014), q15_household_income_(study:_profiling_questionnaire_2014), q16_education_(study:_profiling_questionnaire_2014), q17_city_employee_(study:_profiling_questionnaire_2014), fsa_(study:_profiling_questionnaire_2014), age_rollup_detailed_(study:_profiling_questionnaire_2014)","This was one single topic among many as part of the January Mixed Topic survey. Test link to view these questions: https://www.edmontoninsightcommunity.ca/R.aspx?a=185&t=1. Open from January 11 - 20, 2015. At the time the survey was launched survey invitations were sent to 2159 Insight Community Members. 1070 members completed the survey which represents a completion rate of 50%. A total of 1178 respondents completed the survey: 1070 Insight Community Members and 108 using the anonymous link which will have no demographic info.",5/1/23,20,32,0,2,334811,,1/1/19,"responsedate, completiondate",Licensed Cabs ID And Safety - Edmonton Insight Community,0.514239309,0.603231283,0.479381937,0.45566176,0.365911932,0.594654945,0.260361782,6.754467452
32,"licensee_number, licensee_name, alternate_name_of_licensee, building, street_address, secondary_address, city, state, post_code, borough, telephone_number, last_updated_date, last_updated_time, latitude, longitude, community_board, community_council_, census_tract, bin, bbl, nta",,A Dispatch Service Provider (DSP) can dispatch trips on behalf of the FHV (For-Hire-Vehicle) Base.,5/1/23,0,21,2,1,615,"latitude, longitude",1/1/19,last_updated_date,NYC Taxi and Limousine Commission authorized Dispatch Service Providers (DSP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543802136,0.347955786,0.397293843,0.438575028,0.478452954,0.547529778,-0.101291142,-0.160648109
33,"airport, year, month, taxi_dispatched_",airport,"The Port Authority of New York & New Jersey quarterly produces a data file and provides information on monthly  passengers Taxi Dispatch counts at John F. Kennedy International Airport, LaGuardia Airport, and Newark Liberty International Airport beginning in 2002. Taxi dispatch counts include only medallion taxis  that transport passengers from these airports to a destination.",5/1/23,1,4,0,1,20216,,1/1/19,year,Taxis Dispatched at Port Authority of NY NJ Airports: Beginning 2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416461014,0.368284986,0.486081936,0.488136866,0.483568468,0.47424068,-0.126208681,-0.141461432
34,"year, total_commuters, car,_truck,_or_van:_-_drove_alone, carpooled, public_transportation_(excluding_taxicab):, walked, bicycle, taxicab,_motorcycle,_or_other_means, worked_at_home",,This data set shows trends in commuting from 2009 to present. Data is retrieved from the American Community Survey.,5/1/23,0,9,0,1,579,,1/1/19,year,Commuting method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.548622292,0.09276865,0.679204773,0.05,0.475780509,-0.121114368,-0.139719112
35,"vehicle_type, public_vehicle_number, status, vehicle_make, vehicle_model, vehicle_model_year, vehicle_color, vehicle_fuel_source, wheelchair_accessible, company_name, address, city, state, zip_code, taxi_affiliation, taxi_medallion_license_management_, record_id","vehicle_type, status, vehicle_make, vehicle_model, vehicle_color, vehicle_fuel_source, wheelchair_accessible, city, state, taxi_affiliation, taxi_medallion_license_management_","A public passenger vehicle is a vehicle used for the transportation of passengers for hire by a public chauffeur. The list of public passenger vehicles includes licensed taxicabs (medallions), liveries, ambulances, medicars, charter-sightseeing buses, horse-drawn carriages, and pedicabs. For more information, please see https://www.chicago.gov/city/en/depts/bacp/provdrs/vehic.html.",5/1/23,11,17,0,0,1850608,,1/1/19,,Public Passenger Vehicle Licenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485518701,0.932761051,0.95,0.483637657,0.635607442,0.9205258,-0.131112261,-0.118735606
36,"date, fiscal_year, core_bus, metro, light_rail, marc, mobility/taxi_access",,"On Time Performance on a fiscal year basis for Maryland Transit Administration services; Local Bus, Light Rail, Metro Rail, Mobility, and MARC",5/1/23,0,7,0,1,299,,1/1/19,date,On Time Performance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653560807,0.262343368,0.472364276,0.391105409,0.830541247,0.693433839,-0.117767174,-0.131847386
37,"year, drive_alone_commute, transit, carpool, taxi,_motorcycle_or_other, work_from_home",,"This dataset reports the transportation mode used for commuting to work in Kansas City, Missouri. The data is from the Census Bureau.",5/1/23,0,6,0,1,238,,1/1/19,year,Transportation Mode for Commuting to Work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787696876,0.135214576,0.828273575,0.768924332,0.71354692,0.161027728,-0.121113554,-0.139718342
38,"year, drove_alone, carpooled, public_transit, walked, taxi,_motorcycle,_bike,_or_other, average_commute_time_(min), total_responses",,"Commute Mode Share: The U.S. Census American Community Survey (ACS) 1yr Table B08134 for the years 2005 to 2017 was used to calculate the mode share for commute trips for these years. The ACS gives total number for the following categories: drove alone, carpooled, public transit, walk, and other. These numbers were divided by the total number of survey respondents to calculate the percent of commuters utilizing each of these modes of transportation and presented the information graphically and in tabular form. 
Average Commute Time: Data from the U.S. Census American Community Survey 1yr Table S0802 for the years 2005 to 2017 was used for average commute time and presented this data for those years in a table with the commute mode share.",5/1/23,0,8,0,1,1127,,1/1/19,year,Commuter Mode Share and Travel Time (2005-2017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742002675,0.52111377,0.557718388,0.607798801,0.480250101,0.532480831,-0.121113767,-0.139720003
